sciName,comName,speciesCode,category,taxonOrder,order,familyComName,familySciName
Zosterops nigrorum,Yellowish White-eye,yelwhe1,species,24708.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops natalis,Christmas Island White-eye,ciweye2,species,24717.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops flavus,Javan White-eye,jaweye2,species,24718.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops chloris,Lemon-bellied White-eye,yebwhe1,species,24719.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops chloris [chloris Group],Lemon-bellied White-eye (Lemon-bellied),lebwhe1,issf,24720.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops chloris flavissimus,Lemon-bellied White-eye (Wakatobi),lebwhe2,issf,24725.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops citrinella,Ashy-bellied White-eye,asbwhe1,species,24726.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops grayi,Great Kai White-eye,grkwhe1,species,24731.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops uropygialis,Little Kai White-eye,likwhe1,species,24732.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops consobrinorum,Sulawesi White-eye,sulwhe1,species,24733.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops [undescribed Wangi-Wangi form],Wangi-Wangi White-eye (undescribed form),wawwhe1,form,24734.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops anomalus,Black-ringed White-eye,bkrwhe1,species,24735.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops wallacei,Yellow-spectacled White-eye,ysweye1,species,24736.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops atrifrons,Black-crowned White-eye,bcweye2,species,24737.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops somadikartai,Togian White-eye,togwhe1,species,24742.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops nehrkorni,Sangihe White-eye,sanwhe1,species,24743.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops stalkeri,Seram White-eye,serwhe1,species,24744.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops atriceps,Cream-throated White-eye,crtwhe1,species,24745.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops atriceps dehaani,Cream-throated White-eye (Morotai),crtwhe2,issf,24746.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops atriceps fuscifrons,Cream-throated White-eye (Halmahera),crtwhe3,issf,24747.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops atriceps atriceps,Cream-throated White-eye (Bacan),crtwhe4,issf,24748.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops [undescribed Obi form],Obi White-eye (undescribed form),obiwhe1,form,24749.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops minor,Black-fronted White-eye,bfweye1,species,24750.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops minor [chrysolaemus Group],Black-fronted White-eye (Black-fronted),bkfwhe1,issf,24751.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops minor minor/rothschildi,Black-fronted White-eye (Green-fronted),bkfwhe2,issf,24756.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops meeki,Tagula White-eye,wtweye1,species,24759.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops hypoxanthus,Black-headed White-eye,bhweye1,species,24760.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops mysorensis,Biak White-eye,biweye1,species,24764.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops fuscicapilla,Capped White-eye,capwhe3,species,24765.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops fuscicapilla fuscicapilla,Capped White-eye (Capped),capwhe7,issf,24766.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops fuscicapilla crookshanki,Capped White-eye (Oya Tabu),capwhe8,issf,24767.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops buruensis,Buru White-eye,burwhe1,species,24768.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops kuehni,Ambon White-eye,ambwhe1,species,24769.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
Zosterops novaeguineae,New Guinea White-eye,ngweye1,species,24770.0,Passeriformes,"White-eyes, Yuhinas, and Allies",Zosteropidae
